nom,prix,website,source,date_scraped,category,promotion
"iPad 10.9-inch, 64GB Wi-Fi (10th Generation)",339.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad 10.2-inch, 256GB, Wi-Fi (9th Generation)",449.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad 10.9-inch, 256GB Wi-Fi (10th Generation)",489.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Air 11-inch, 128GB Wi-Fi (M2 chip) Built For Intelligence",569.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Air 11-inch, 256GB Wi-Fi (M2 chip) Built For Intelligence",669.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Pro 13-inch, 256GB Wi-Fi (M4 chip) Built For Intelligence",1149.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Air 13-inch, 128GB Wi-Fi, (M2 chip) Built For Intelligence",769.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Air 13-inch, 256GB Wi-Fi, (M2 chip) Built For Intelligence",869.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Pro 11-inch, 256GB Wi-Fi (M4 chip) Built For Intelligence",899.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Pro 12.9-inch, Wi-Fi (6th Generation) Built For Intelligence",799.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad mini, 128GB, Wi-Fi (A17 Pro Chip)",489.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Air 13-inch, 512GB Wi-Fi + Cellular, (M2 chip) Built For Intelligence",999.97,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Pro 13-inch, 1TB Wi-Fi (M4 chip) Built For Intelligence",1749.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Pro 13-inch, 512GB Wi-Fi (M4 chip) Built For Intelligence",1349.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Pro 11-inch, 512GB Wi-Fi (M4 chip) Built For Intelligence",1099.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Air 13-inch, 256GB Wi-Fi + Cellular, (M2 chip) Built For Intelligence",899.97,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Air 10.9-inch, 64GB, Wi-Fi + Cellular (5th Generation) Built For Intelligence",499.97,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Air 11-inch, 512GB Wi-Fi (M2 chip) Built For Intelligence",869.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Air 13-inch,512GB Wi-Fi, (M2 chip) Built For Intelligence",1069.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Pro 11-inch, 1TB Wi-Fi (M4 chip) Built For Intelligence",1499.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad mini, 256GB, Wi-Fi (A17 Pro Chip)",589.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Pro 13-inch, 2TB Wi-Fi (M4 chip) Built For Intelligence",2149.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Air 13-inch, 128GB Wi-Fi + Cellular, (M2 chip) Built For Intelligence",799.97,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Air 11-inch, 512GB Wi-Fi + Cellular (M2 chip) Built For Intelligence",899.97,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:11:32,,
"iPad Pro 11-inch, 2TB Wi-Fi (M4 chip) Built For Intelligence",1899.99,costco.com,https://www.costco.com/ipad.html?pageSize=24&currentPage=2,2024-12-29 19:11:35,,
"iPad mini, 512GB, Wi-Fi (A17 Pro Chip)",789.99,costco.com,https://www.costco.com/ipad.html?pageSize=24&currentPage=2,2024-12-29 19:11:35,,
"Ipad 10.2 Inch Screen, 9th Gen, Silver, 64GB, Wi-Fi Only, Bundle. Bundle includes Beats or JBL headset, Case, Screen Protector, Stylus Pen and Charging Accessories",269.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad (8th Generation) MYL92LL/A 32GB Flash Storage 10.2"" 2160 x 1620 Tablet PC (Wi-Fi Only) Space Gray",249.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad 8th Generation Tablet, 32GB of Storage, 10.2-inch screen, Space Gray, Wi-Fi only (8th Gen, 2020, MYL92LL/A). Includes Charging Accessories.",259.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad 6 128GB Space Gray (6th Gen, 2018, MR7C2LL/A) Cellular and Wi-Fi.  Includes Charging Accessories. Updates to latest iOS",219.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad 10.2 Inch Screen, 9th Gen, Space Gray, 64GB, Wi-Fi Only",269.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad 7 (2019) 32GB 10.2"" Display Wi-Fi Only Space Gray",139.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"2022 10.9-inch iPad (Wi-Fi, 256GB) - Pink (10th Generation)",554.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Pro 12.9"" (5th Gen) A2378 (WiFi) 128GB Space Gray (Grade A+)",614.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
iPad 9th Gen A2602 (WiFi) 64GB Space Gray (Grade A),209.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
iPad 9th Gen A2602 (WiFi) 256GB Silver (Grade A+),360.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
iPad Mini 5 A2126 (WiFi + Cellular Unlocked) 64GB Space Gray (Grade B),199.87,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad 7 (7th Gen) 32GB - Wi-Fi - 10.2"" - 2019 Space Gray",129.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
iPad Pro 10.5 A1701 (WiFi) 64GB Silver (Grade A+),165.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad 7th Generation 10.2"" 32GB Space Gray (WiFi) Grade A",139.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad 7th Generation 10.2"" 32GB Space Gray (WiFi) Grade C A2197 MW742LL/A 2019",129.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Pro 5 (5th Gen) 512GB - Wi-Fi - 12.9"" - Space Gray - (2021)",849.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
iPad (10th Gen) Wi-Fi - Blue,359.0,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Mini (A17 Pro): Intelligence, 8.3-inch Liquid Retina Display, 256GB, Wi-Fi 6E, 12MP Front/12MP Back Camera, Touch ID, All-Day Battery Life - Space Gray",709.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"12.9-inch iPad Pro (WiFi + Cellular, 2TB) - Space Gray (Renewed)",824.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
iPad Pro 9.7 (1st Gen) A1673 (WiFi) 128GB Space Gray (Grade A+),129.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Pro 5 (5th Gen) 256GB - Wi-Fi - 12.9"" - Space Gray - (2021)",749.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
iPad 5th Gen A1823 (WiFi + Cellular Unlocked) 128GB Space Gray,142.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Pro 5 (5th Gen) 256GB - Wi-Fi - 12.9"" - Silver - (2021)",679.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Pro (1st Gen) 64GB - Wi-Fi - 11"" - Space Gray - (2018)",339.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Pro 11-Inch (M4): Ultra Retina XDR Display - Nano-Texture Glass, 2TB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life - Silver",2189.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Air 11-inch (M2): Liquid Retina Display, 128GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life - Purple",664.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Mini (A17 Pro): Intelligence, 8.3-inch Liquid Retina Display, 128GB, Wi-Fi 6E, 12MP Front/12MP Back Camera, Touch ID, All-Day Battery Life - Starlight",504.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Air 4 (4th Gen) 64GB - Wi-Fi - 10.9"" - Sky Blue - (2020)",314.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 512GB Space Gray (Grade A+)",799.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"2022 10.9-inch iPad (Wi-Fi, 256GB) - Silver (10th Generation)",554.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Air 11-inch (M2): Liquid Retina display, 512GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life  Space Gray",974.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Air 13-inch (M2): Liquid Retina Display, 128GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life - Purple",869.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Pro 11-Inch (M4): Ultra Retina XDR Display, 256GB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life - Silver",1069.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Mini (Wi-Fi, 64GB) - Starlight",441.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad Air 11-inch (M2): Liquid Retina Display, 128GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life - Blue",689.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"iPad 7th Gen A2200 (WiFi + Cellular Unlocked) 32GB Space Gray Bundle w/ Case, Box, Bluetooth Headset, Tempered Glass, Stylus, Charger",145.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=1,2024-12-29 19:11:39,,
"12.9-inch iPad Pro (WiFi + Cellular, 256GB) - Space Gray (Renewed)",669.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=2,2024-12-29 19:11:42,,
"iPad Air (3rd Generation) 256GB, Wi-Fi + 4G, 10.5in - Space Gray MV1D2LL/A A2153",209.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=2,2024-12-29 19:11:42,,
"iPad Air 11-inch (M2): Liquid Retina Display, 128GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life - Starlight",689.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=2,2024-12-29 19:11:42,,
"iPad Mini (A17 Pro): Intelligence, 8.3-inch Liquid Retina Display, 256GB, Wi-Fi 6E, 12MP Front/12MP Back Camera, Touch ID, All-Day Battery Life - Purple",709.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=2,2024-12-29 19:11:42,,
"iPad 10.2"" 7th Generation 32GB Space Gray (WiFi) A2197 MW742LL/A",129.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=2,2024-12-29 19:11:42,,
iPad 7th Gen A2200 (WiFi   Cellular Unlocked) 32GB Space Gray,149.17,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=2,2024-12-29 19:11:42,,
"12.9-inch iPad Pro (WiFi + Cellular, 1TB) - Space Gray (Renewed)",744.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=2,2024-12-29 19:11:42,,
"12.9-inch iPad Pro (WiFi + Cellular, 512GB) - Space Gray (Renewed)",709.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=2,2024-12-29 19:11:42,,
